time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-08-30T17:39:37.430Z,-9.483,107.768,10,5,mb,64,52.5,,0.83,us,usp000es3x,2014-11-07T01:30:03.341Z,"237 km SSW of Kawalu, Indonesia",earthquake,,,,24,reviewed,us,us
2006-08-29T20:59:17.080Z,-9.456,108.282,10,5,mb,66,48.7,,0.91,us,usp000es1x,2014-11-07T01:30:03.186Z,"225 km SSW of Sidareja, Indonesia",earthquake,,,,36,reviewed,us,us
2006-08-28T12:10:19.080Z,-9.668,107.308,10,4.6,mb,28,128.1,,0.67,us,usp000eryh,2014-11-07T01:30:02.746Z,"271 km SSW of Singaparna, Indonesia",earthquake,,,,11,reviewed,us,us
2006-08-28T05:22:46.730Z,-9.165,107.944,10,4.9,mwc,64,63.9,,1.02,us,usp000ery0,2016-11-10T01:27:33.172Z,"199 km S of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-08-27T20:47:14.360Z,-9.672,107.2,10,4.5,mb,26,131.9,,0.94,us,usp000erx6,2014-11-07T01:30:02.609Z,"275 km S of Banjar, Indonesia",earthquake,,,,14,reviewed,us,us
2006-08-27T18:32:43.210Z,-9.936,108.404,10,4,mb,7,214.8,,1.29,us,usp000erwz,2014-11-07T01:30:02.593Z,"271 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-27T14:48:28.390Z,-9.456,108.3,10,4.8,mb,57,114.2,,0.84,us,usp000erwj,2014-11-07T01:30:02.507Z,"224 km SSW of Sidareja, Indonesia",earthquake,,,,21,reviewed,us,us
2006-08-27T14:37:35.210Z,-9.45,108.304,10,4.3,mb,32,114.2,,0.67,us,usp000erwh,2014-11-07T01:30:02.504Z,"223 km SSW of Sidareja, Indonesia",earthquake,,,,9,reviewed,us,us
2006-08-26T17:06:11.120Z,-9.702,109.116,10,4.4,mb,8,204.6,,0.46,us,usp000ertk,2014-11-07T01:30:01.939Z,"229 km S of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-26T08:20:41.130Z,-9.909,108.144,10,4.7,mb,12,181.5,,0.51,us,usp000erst,2014-11-07T01:30:01.830Z,"277 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-08-24T22:37:36.540Z,-8.972,108.446,10,4.9,mb,57,47.6,,1,us,usp000erp9,2014-11-07T01:30:01.414Z,"168 km SSW of Sidareja, Indonesia",earthquake,,,,22,reviewed,us,us
2006-08-24T15:36:23.730Z,-9.622,107.234,10,4.5,mb,21,126.6,,0.89,us,usp000erna,2014-11-07T01:30:01.240Z,"269 km SSW of Singaparna, Indonesia",earthquake,,,,9,reviewed,us,us
2006-08-23T13:36:00.010Z,-9.287,107.903,10,4.6,mb,25,142.3,,0.58,us,usp000erjw,2014-11-07T01:30:00.971Z,"213 km S of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2006-08-20T14:27:55.030Z,-9.695,107.125,10,4.8,mb,19,177.3,,0.93,us,usp000ercv,2014-11-07T01:30:00.185Z,"278 km S of Banjar, Indonesia",earthquake,,,,7,reviewed,us,us
2006-08-19T05:41:51.280Z,-9.899,107.714,10,4.4,mb,11,181.9,,0.65,us,usp000er9r,2014-11-07T01:29:59.746Z,"283 km S of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-18T17:40:25.990Z,-8.422,109.007,35,4.2,mb,7,193.6,,1.31,us,usp000er8q,2014-11-07T01:29:59.603Z,"91 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-18T14:26:36.800Z,-9.325,107.881,10,4.4,mb,14,138.9,,1.13,us,usp000er8g,2014-11-07T01:29:59.589Z,"217 km S of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2006-08-17T04:28:51.540Z,-8.639,108.628,10,4.3,mb,10,138.3,,1.14,us,usp000er4j,2014-11-07T01:29:58.933Z,"128 km S of Sidareja, Indonesia",earthquake,,,,4,reviewed,us,us
2006-08-12T21:29:25.460Z,-9.12,107.607,10,4.9,mb,14,131.1,,0.59,us,usp000eqtz,2014-11-07T01:29:57.366Z,"203 km SSW of Singaparna, Indonesia",earthquake,,,,7,reviewed,us,us
2006-08-12T19:42:00.450Z,-9.793,107.534,10,4.7,mwc,68,45.7,,0.98,us,usp000eqts,2016-11-10T01:26:53.121Z,"276 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-08-12T06:55:22.690Z,-9.691,107.588,10,5,mwc,119,45.6,,0.68,us,usp000eqsm,2016-11-10T01:26:51.103Z,"264 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-08-12T04:38:34.720Z,-9.849,107.387,10,4.4,mb,17,114.6,,0.83,us,usp000eqsd,2014-11-07T01:29:57.159Z,"287 km SSW of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-08-11T16:49:22.230Z,-9.407,108.434,10,4.7,mb,26,114.1,,0.83,us,usp000eqqm,2014-11-07T01:29:56.932Z,"215 km SSW of Kroya, Indonesia",earthquake,,,,17,reviewed,us,us
2006-08-10T23:56:38.150Z,-9.191,107.19,10,4.8,mb,51,77.5,,0.88,us,usp000eqpb,2014-11-07T01:29:56.709Z,"222 km S of Banjar, Indonesia",earthquake,,,,24,reviewed,us,us
2006-08-10T19:54:54.300Z,-9.529,108.064,10,4.8,mb,21,114.3,,0.63,us,usp000eqnx,2014-11-07T01:29:56.679Z,"238 km S of Kawalu, Indonesia",earthquake,,,,9,reviewed,us,us
2006-08-09T19:51:36.750Z,-9.231,107.481,10,4.8,mb,16,131.3,,0.55,us,usp000eqkz,2014-11-07T01:29:56.329Z,"219 km SSW of Singaparna, Indonesia",earthquake,,,,6,reviewed,us,us
2006-08-08T23:26:01.100Z,-8.354,107.495,10,4.4,mb,16,117.6,,0.79,us,usp000eqhp,2014-11-07T01:29:56.032Z,"128 km S of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
2006-08-08T07:46:44.550Z,-9.929,108.033,27.8,4.8,mb,29,114.3,,1.05,us,usp000eqg4,2014-11-07T01:29:55.816Z,"282 km S of Kawalu, Indonesia",earthquake,,42.3,,16,reviewed,us,us
2006-08-08T05:23:45.070Z,-9.857,108.036,10,4.1,mb,9,136.2,,0.73,us,usp000eqg0,2014-11-07T01:29:55.809Z,"274 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-08-07T21:05:56.290Z,-9.35,108.734,10,4.8,mb,25,114,,0.6,us,usp000eqf4,2014-11-07T01:29:55.357Z,"198 km SSW of Kroya, Indonesia",earthquake,,,,11,reviewed,us,us
2006-08-07T20:10:15.950Z,-9.901,108.06,10,4.4,mb,9,136.9,,0.61,us,usp000eqf2,2014-11-07T01:29:55.340Z,"279 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-08-07T20:07:27.590Z,-9.838,108.058,10,4.9,mb,34,74,,0.76,us,usp000eqf1,2014-11-07T01:29:55.335Z,"272 km S of Kawalu, Indonesia",earthquake,,,,12,reviewed,us,us
2006-08-07T05:02:48.180Z,-9.07,108.052,10,5.1,mb,36,74,,0.76,us,usp000eqdk,2014-11-07T01:29:55.166Z,"187 km S of Kawalu, Indonesia",earthquake,,,,12,reviewed,us,us
2006-08-07T00:33:37.230Z,-9.455,107.54,10,4.2,mb,10,196.9,,0.28,us,usp000eqd3,2014-11-07T01:29:55.091Z,"240 km SSW of Kawalu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-06T19:06:52.830Z,-9.595,108.56,10,4,mb,7,205.9,,0.66,us,usp000eqce,2014-11-07T01:29:55.017Z,"229 km SSW of Kroya, Indonesia",earthquake,,,,2,reviewed,us,us
2006-08-06T18:57:18.000Z,-9.852,108.215,10,4.5,mb,21,114.2,,1.18,us,usp000eqcd,2014-11-07T01:29:55.014Z,"269 km SSW of Sidareja, Indonesia",earthquake,,,,7,reviewed,us,us
2006-08-05T19:44:53.960Z,-9.505,107.384,10,4.8,mb,27,84.2,,0.97,us,usp000eqaf,2014-11-07T01:29:54.655Z,"251 km SSW of Singaparna, Indonesia",earthquake,,,,18,reviewed,us,us
2006-08-05T02:49:33.920Z,-8.987,107.323,10,4.4,mb,11,188.8,,0.87,us,usp000eq90,2014-11-07T01:29:54.379Z,"198 km S of Banjar, Indonesia",earthquake,,,,5,reviewed,us,us
2006-08-04T23:43:19.700Z,-9.042,107.953,10,4.6,mb,16,117.2,,0.65,us,usp000eq8u,2014-11-07T01:29:54.343Z,"185 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-08-03T17:42:14.810Z,-9.465,107.679,10,4.7,mb,43,65.5,,1.1,us,usp000eq6g,2014-11-07T01:29:53.790Z,"237 km SSW of Kawalu, Indonesia",earthquake,,,,26,reviewed,us,us
2006-08-03T15:29:22.270Z,-9.254,108.661,10,4.4,mb,15,138.3,,1.15,us,usp000eq65,2014-11-07T01:29:53.705Z,"south of Java, Indonesia",earthquake,,,,7,reviewed,us,us
2006-08-03T10:23:31.850Z,-9.306,108.745,10,4.9,mb,45,114.4,,0.67,us,usp000eq5n,2014-11-07T01:29:53.608Z,"193 km SSW of Kroya, Indonesia",earthquake,,,,19,reviewed,us,us
2006-08-02T15:13:49.360Z,-9.148,107.26,10,4.4,mb,7,214.5,,0.84,us,usp000eq38,2014-11-07T01:29:52.938Z,"216 km S of Banjar, Indonesia",earthquake,,,,1,reviewed,us,us
2006-08-02T08:21:02.840Z,-8.55,108.77,10,4.8,mb,20,129.4,,1.36,us,usp000eq2c,2014-11-07T01:29:52.630Z,"114 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-08-02T07:21:16.460Z,-9.368,107.655,10,4.4,mb,7,214.9,,1.08,us,usp000eq28,2014-11-07T01:29:52.609Z,"227 km SSW of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-08-01T08:12:24.360Z,-9.579,108.816,10,4.6,mb,31,104.7,,1.14,us,usp000eq0f,2014-11-07T01:29:51.646Z,"220 km SSW of Kroya, Indonesia",earthquake,,,,15,reviewed,us,us
2006-07-31T13:19:03.000Z,-9.647,107.636,10,4.7,mb,22,114.5,,0.98,us,usp000epyw,2014-11-07T01:29:49.157Z,"258 km SSW of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2006-07-30T15:18:15.690Z,-9.714,107.418,10,4.8,mb,21,105.9,,0.67,us,usp000epwt,2014-11-07T01:29:48.969Z,"272 km SSW of Singaparna, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-30T03:39:23.010Z,-9.6,107.496,10,4.8,mb,21,87.6,,0.6,us,usp000epvq,2014-11-07T01:29:48.820Z,"257 km SSW of Kawalu, Indonesia",earthquake,,,,10,reviewed,us,us
2006-07-29T16:21:19.880Z,-9.969,107.977,10,4.2,mb,8,210,,1.04,us,usp000epud,2014-11-07T01:29:48.484Z,"287 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-28T23:10:12.620Z,-9.131,107.709,10,4.4,mb,7,140.3,,0.99,us,usp000epsw,2014-11-07T01:29:48.184Z,"201 km SSW of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-28T13:01:11.320Z,-9.81,108.091,10,4.9,mwc,41,62.2,,1.05,us,usp000eprz,2016-11-10T01:26:18.041Z,"268 km SSW of Sidareja, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-28T11:35:49.280Z,-9.389,108.755,10,4.9,mb,22,131.6,,0.42,us,usp000eprr,2014-11-07T01:29:48.071Z,"201 km SSW of Kroya, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-28T10:27:37.140Z,-9.639,107.359,33,4.6,mb,29,108,,0.46,us,usp000eprn,2014-11-07T01:29:48.064Z,"266 km SSW of Singaparna, Indonesia",earthquake,,26.3,,11,reviewed,us,us
2006-07-28T05:35:41.200Z,-9.929,107.886,10,4.8,mb,32,88.3,,0.71,us,usp000epr2,2014-11-07T01:29:47.806Z,"283 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2006-07-27T23:19:09.030Z,-9.595,107.356,11.2,5,mwc,86,44.9,,1.04,us,usp000epqc,2016-11-10T01:26:13.347Z,"261 km SSW of Singaparna, Indonesia",earthquake,,21.7,,,reviewed,us,hrv
2006-07-27T22:55:54.300Z,-9.707,107.315,8.9,4.9,mwc,104,61.8,,1.02,us,usp000epqb,2016-11-10T01:26:12.752Z,"274 km SSW of Singaparna, Indonesia",earthquake,,20.6,,,reviewed,us,hrv
2006-07-27T21:41:00.490Z,-9.875,108.08,10,4.7,mb,19,84.6,,0.92,us,usp000epq9,2014-11-07T01:29:47.099Z,"275 km SSW of Sidareja, Indonesia",earthquake,,,,7,reviewed,us,us
2006-07-27T10:13:40.410Z,-8.918,108.101,10,4.3,mb,11,205.6,,0.88,us,usp000eppj,2014-11-07T01:29:46.928Z,"Java, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-27T03:48:03.450Z,-9.778,107.75,10,4.9,mb,27,88,,0.77,us,usp000epp1,2014-11-07T01:29:46.893Z,"269 km S of Kawalu, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-26T23:02:42.200Z,-9.24,108.578,10,4,mb,14,114.4,,0.31,us,usp000epnf,2014-11-07T01:29:46.821Z,"192 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-26T18:06:04.530Z,-9.55,107.151,10,4.5,mb,17,131.9,,0.71,us,usp000epn0,2014-11-07T01:29:46.765Z,"262 km S of Banjar, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-26T03:57:14.740Z,-9.348,108.414,10,4.4,mb,14,180.7,,0.55,us,usp000epky,2014-11-07T01:29:46.689Z,"210 km SSW of Sidareja, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-26T03:43:37.990Z,-9.313,108.463,10,4.9,mb,65,63.2,,0.65,us,usp000epkx,2014-11-07T01:29:46.682Z,"204 km SSW of Kroya, Indonesia",earthquake,,,,26,reviewed,us,us
2006-07-26T02:44:18.900Z,-9.458,108.281,10,4.9,mb,77,45.9,,0.86,us,usp000epkp,2014-11-07T01:29:46.642Z,"225 km SSW of Sidareja, Indonesia",earthquake,,,,34,reviewed,us,us
2006-07-26T01:56:12.710Z,-9.201,107.772,32.7,4.8,mb,80,40.6,,0.87,us,usp000epkj,2014-11-07T01:29:46.399Z,"206 km SSW of Kawalu, Indonesia",earthquake,,20.3,,32,reviewed,us,us
2006-07-25T23:15:32.640Z,-9.544,107.681,10,4.6,mb,33,87.7,,0.94,us,usp000epka,2014-11-07T01:29:46.248Z,"south of Java, Indonesia",earthquake,,,,15,reviewed,us,us
2006-07-25T22:29:58.890Z,-9.439,108.379,10,4.1,mb,14,169.9,,1.22,us,usp000epk5,2014-11-07T01:29:46.208Z,"220 km SSW of Sidareja, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-25T16:24:19.720Z,-9.807,108.125,10,4.1,mb,9,206.6,,1.02,us,usp000epjj,2014-11-07T01:29:46.004Z,"267 km SSW of Sidareja, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-25T16:08:06.640Z,-9.6,108.159,10,4.2,mb,7,206.9,,0.16,us,usp000epjg,2014-11-07T01:29:45.999Z,"244 km SSW of Sidareja, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-25T15:00:07.630Z,-9.333,108.454,10,4.5,mb,19,114.1,,0.5,us,usp000epjc,2014-11-07T01:29:45.980Z,"207 km SSW of Kroya, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-25T14:48:27.530Z,-9.312,108.521,10,5.2,mb,105,52.8,,0.72,us,usp000epjb,2014-11-07T01:29:45.972Z,"202 km SSW of Kroya, Indonesia",earthquake,,,,36,reviewed,us,us
2006-07-25T14:09:35.490Z,-9.689,107.419,10,4.6,mb,10,140.5,,1.31,us,usp000epj8,2014-11-07T01:29:45.965Z,"269 km SSW of Singaparna, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-25T14:01:26.350Z,-9.348,108.464,21.5,5.1,mb,71,47,,0.69,us,usp000epj7,2014-11-07T01:29:45.959Z,"208 km SSW of Kroya, Indonesia",earthquake,,13.5,,25,reviewed,us,us
2006-07-25T12:39:23.830Z,-9.26,108.408,10,5.3,mwc,165,45.1,,1.12,us,usp000epj5,2016-11-10T01:26:07.675Z,"200 km SSW of Sidareja, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-25T12:35:37.140Z,-9.305,108.401,10,5.2,mb,33,72.4,,0.87,us,usp000epj4,2014-11-07T01:29:45.937Z,"205 km SSW of Sidareja, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-25T12:34:59.170Z,-9.257,108.503,10,5.1,mb,74,53.1,,0.84,us,usp000epj3,2014-11-07T01:29:45.931Z,"197 km SSW of Kroya, Indonesia",earthquake,,,,25,reviewed,us,us
2006-07-25T09:58:23.150Z,-9.548,107.651,26.9,4.7,mb,34,114.5,,0.73,us,usp000ephy,2014-11-07T01:29:45.916Z,"247 km SSW of Kawalu, Indonesia",earthquake,,28.7,,19,reviewed,us,us
2006-07-25T02:38:25.510Z,-9.652,108.017,10,4.8,mb,20,142.3,,1.11,us,usp000ephh,2014-11-07T01:29:45.873Z,"251 km S of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2006-07-25T01:43:56.930Z,-9.278,108.473,26.1,4.7,mb,57,47.4,,0.77,us,usp000ephc,2014-11-07T01:29:45.789Z,"200 km SSW of Kroya, Indonesia",earthquake,,13.8,,24,reviewed,us,us
2006-07-24T23:27:22.490Z,-9.634,107.87,10,4.8,mb,70,46.9,,0.76,us,usp000eph3,2014-11-07T01:29:45.732Z,"251 km S of Kawalu, Indonesia",earthquake,,,,29,reviewed,us,us
2006-07-24T22:36:10.480Z,-9.354,107.321,11.2,4.7,mb,39,87.1,,0.86,us,usp000epgz,2014-11-07T01:29:45.716Z,"237 km SSW of Singaparna, Indonesia",earthquake,,28.5,,18,reviewed,us,us
2006-07-24T22:29:06.650Z,-9.301,107.721,10,4.4,mb,23,104,,0.63,us,usp000epgx,2014-11-07T01:29:45.712Z,"218 km SSW of Kawalu, Indonesia",earthquake,,,,10,reviewed,us,us
2006-07-24T21:03:16.550Z,-9.493,107.585,13.3,4.8,mwc,79,55.4,,0.73,us,usp000epgp,2016-11-10T01:26:05.619Z,"243 km SSW of Kawalu, Indonesia",earthquake,,19.8,,,reviewed,us,hrv
2006-07-24T17:16:28.030Z,-9.517,107.735,10,4.8,mb,24,114.4,,0.95,us,usp000epga,2014-11-07T01:29:45.652Z,"241 km SSW of Kawalu, Indonesia",earthquake,,,,9,reviewed,us,us
2006-07-24T16:50:00.220Z,-9.59,107.694,10,5,mb,35,70.1,,0.67,us,usp000epg8,2014-11-07T01:29:45.646Z,"250 km SSW of Kawalu, Indonesia",earthquake,,,,18,reviewed,us,us
2006-07-24T16:33:57.090Z,-9.553,107.674,10,5.1,mb,59,52.6,,0.88,us,usp000epg7,2014-11-07T01:29:45.640Z,"247 km SSW of Kawalu, Indonesia",earthquake,,,,24,reviewed,us,us
2006-07-24T14:44:21.040Z,-9.192,108.296,10,4.6,mb,10,180.6,,1.17,us,usp000epg0,2014-11-07T01:29:45.615Z,"196 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-24T14:36:45.570Z,-9.553,107.763,34.7,4.9,mb,51,52.6,,0.96,us,usp000epfy,2014-11-07T01:29:45.605Z,"245 km SSW of Kawalu, Indonesia",earthquake,,25.1,,24,reviewed,us,us
2006-07-24T12:54:17.090Z,-9.716,108.167,10,4.3,mb,8,207,,1.2,us,usp000epfs,2014-11-07T01:29:45.402Z,"256 km SSW of Sidareja, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-24T11:41:30.220Z,-9.642,107.607,10,5.2,mb,26,114.5,,0.73,us,usp000epfq,2014-11-07T01:29:45.277Z,"258 km SSW of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2006-07-24T09:26:54.050Z,-9.74,107.839,10,4.4,mb,12,114.4,,1.15,us,usp000epff,2014-11-07T01:29:45.180Z,"263 km S of Kawalu, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-24T08:07:59.730Z,-9.406,107.458,10,4.7,mb,17,132.7,,0.88,us,usp000epfb,2014-11-07T01:29:45.087Z,"238 km SSW of Singaparna, Indonesia",earthquake,,,,4,reviewed,us,us
2006-07-24T07:17:05.480Z,-9.733,107.174,10,4.5,mb,12,201.9,,1.15,us,usp000epf7,2014-11-07T01:29:45.055Z,"282 km S of Banjar, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-24T03:38:14.180Z,-9.558,108.073,10,4.4,mb,20,88.1,,1.1,us,usp000epf0,2014-11-07T01:29:45.021Z,"241 km S of Kawalu, Indonesia",earthquake,,,,5,reviewed,us,us
2006-07-24T01:38:56.160Z,-9.265,108.726,12.7,4.6,mb,37,72.6,,1.07,us,usp000epet,2014-11-07T01:29:44.955Z,"189 km SSW of Kroya, Indonesia",earthquake,,25.4,,8,reviewed,us,us
2006-07-24T01:23:26.020Z,-9.713,108.101,10,5.1,mb,90,45.3,,0.89,us,usp000epeq,2014-11-07T01:29:44.918Z,"257 km SSW of Sidareja, Indonesia",earthquake,,,,33,reviewed,us,us
2006-07-24T01:03:13.080Z,-9.532,107.461,14.9,4.8,mb,42,81,,0.87,us,usp000epep,2014-11-07T01:29:44.914Z,"251 km SSW of Singaparna, Indonesia",earthquake,,29.6,,19,reviewed,us,us
2006-07-24T00:58:08.120Z,-9.535,107.467,25.4,5.1,mb,91,47.3,,0.83,us,usp000epem,2014-11-07T01:29:44.903Z,"251 km SSW of Singaparna, Indonesia",earthquake,,15.7,,32,reviewed,us,us
2006-07-23T22:32:26.720Z,-9.333,107.733,4.7,4.5,mb,20,167.5,,0.42,us,usp000epeh,2014-11-07T01:29:44.891Z,"222 km SSW of Kawalu, Indonesia",earthquake,,26,,8,reviewed,us,us
2006-07-23T21:56:36.570Z,-9.697,107.593,10,4.8,mb,42,114.5,,0.97,us,usp000epee,2014-11-07T01:29:44.879Z,"264 km SSW of Kawalu, Indonesia",earthquake,,,,16,reviewed,us,us
2006-07-23T21:48:01.150Z,-9.533,107.355,10,4.6,mb,27,87.4,,0.82,us,usp000eped,2014-11-07T01:29:44.875Z,"255 km SSW of Singaparna, Indonesia",earthquake,,,,8,reviewed,us,us
2006-07-23T20:40:28.720Z,-9.594,107.397,10,4.9,mb,72,52.7,,0.78,us,usp000epe8,2014-11-07T01:29:44.646Z,"260 km SSW of Singaparna, Indonesia",earthquake,,,,26,reviewed,us,us
2006-07-23T19:43:04.270Z,-9.585,107.441,15.1,5,mb,61,52.3,,0.75,us,usp000epe1,2014-11-07T01:29:44.467Z,"257 km SSW of Singaparna, Indonesia",earthquake,,19.5,,20,reviewed,us,us
2006-07-23T19:39:20.500Z,-9.661,107.638,20.6,4.7,mwc,47,67.6,,0.92,us,usp000epe0,2016-11-10T01:26:04.084Z,"259 km SSW of Kawalu, Indonesia",earthquake,,22.8,,,reviewed,us,hrv
2006-07-23T19:14:37.740Z,-9.317,108.216,10,4.5,mb,10,167.3,,0.58,us,usp000epdx,2014-11-07T01:29:44.458Z,"212 km SSW of Sidareja, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-23T19:09:08.030Z,-9.084,107.809,11.4,4.8,mb,25,130.8,,0.7,us,usp000epdw,2014-11-07T01:29:44.456Z,"193 km SSW of Kawalu, Indonesia",earthquake,,39.4,,9,reviewed,us,us
2006-07-23T19:07:25.770Z,-9.33,107.707,10,4.2,mb,12,206.5,,0.52,us,usp000epdv,2014-11-07T01:29:44.454Z,"222 km SSW of Kawalu, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-23T17:23:45.700Z,-9.584,107.435,19.2,5.1,mb,61,52.3,,0.82,us,usp000epdp,2014-11-07T01:29:44.431Z,"257 km SSW of Singaparna, Indonesia",earthquake,,19.7,,20,reviewed,us,us
2006-07-23T11:57:26.830Z,-9.205,107.438,10,4.4,mb,8,140.5,,0.39,us,usp000epcy,2014-11-07T01:29:44.366Z,"217 km SSW of Singaparna, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-23T11:07:20.020Z,-9.471,107.854,10,4.3,mb,8,207.1,,0.91,us,usp000epcx,2014-11-07T01:29:44.364Z,"234 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-07-23T10:31:46.470Z,-9.312,107.279,10,4.8,mb,7,214,,0.4,us,usp000epcv,2014-11-07T01:29:44.361Z,"234 km S of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
2006-07-23T03:11:11.760Z,-9.296,107.326,10,4.7,mb,28,87.1,,0.64,us,usp000epc9,2014-11-07T01:29:44.258Z,"231 km SSW of Singaparna, Indonesia",earthquake,,,,13,reviewed,us,us
2006-07-23T00:56:03.020Z,-8.962,107.964,26,4.8,mb,38,54.4,,0.8,us,usp000epc0,2014-11-07T01:29:44.239Z,"176 km S of Kawalu, Indonesia",earthquake,,,,16,reviewed,us,us
2006-07-22T22:05:22.210Z,-9.634,107.491,28.7,4.8,mb,65,52.1,,0.9,us,usp000epbu,2014-11-07T01:29:44.216Z,"261 km SSW of Kawalu, Indonesia",earthquake,,19.6,,21,reviewed,us,us
2006-07-22T20:38:37.240Z,-9.42,108.938,33.6,4.3,mb,23,141.9,,0.62,us,usp000epbr,2014-11-07T01:29:44.208Z,"200 km S of Kroya, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-22T18:02:36.020Z,-9.437,107.922,10,4.5,mb,17,86.6,,0.62,us,usp000epb9,2014-11-07T01:29:44.164Z,"229 km S of Kawalu, Indonesia",earthquake,,,,11,reviewed,us,us
2006-07-22T13:51:05.740Z,-9.941,108.076,10,4.3,mb,9,175.1,,1.05,us,usp000epau,2014-11-07T01:29:44.118Z,"282 km SSW of Sidareja, Indonesia",earthquake,,,,6,reviewed,us,us
2006-07-22T05:04:49.900Z,-9.494,107.085,10,4.8,mb,35,87.1,,0.76,us,usp000epa7,2014-11-07T01:29:44.052Z,"257 km S of Banjar, Indonesia",earthquake,,,,16,reviewed,us,us
2006-07-22T04:19:36.400Z,-9.373,108.486,10,4.4,mb,11,166.4,,0.42,us,usp000epa4,2014-11-07T01:29:44.045Z,"209 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-22T04:12:35.890Z,-9.578,108.943,10,4.6,mb,37,70.3,,0.75,us,usp000epa2,2014-11-07T01:29:44.037Z,"217 km S of Kroya, Indonesia",earthquake,,,,19,reviewed,us,us
2006-07-22T03:21:12.800Z,-9.331,108.551,5.9,4.9,mwc,105,52.8,,0.76,us,usp000ep9z,2016-11-10T01:25:59.365Z,"202 km SSW of Kroya, Indonesia",earthquake,,19,,,reviewed,us,hrv
2006-07-22T03:05:11.200Z,-9.687,108.821,10,5.2,mb,104,50.3,,0.97,us,usp000ep9y,2014-11-07T01:29:44.012Z,"231 km SSW of Kroya, Indonesia",earthquake,,,,31,reviewed,us,us
2006-07-21T22:54:07.180Z,-9.96,108.643,10,4.5,mb,14,116.6,,0.91,us,usp000ep9e,2014-11-07T01:29:43.933Z,"265 km SSW of Kroya, Indonesia",earthquake,,,,3,reviewed,us,us
2006-07-21T22:50:42.980Z,-9.739,107.604,10,4.7,mb,38,108.1,,0.87,us,usp000ep9d,2014-11-07T01:29:43.929Z,"269 km SSW of Kawalu, Indonesia",earthquake,,,,14,reviewed,us,us
